word,original_word,length,frequency,log_frequency,predictability,skip_probability,total_occurrences
take,take,4,1891.0400000000006,3.276700715304874,0.0,0.2727272727272727,11
physiology,Physiology,10,0.9600000000000002,-0.017728766960431602,0.00010000000000000003,0.2727272727272727,11
biologist,biologist,9,1.25,0.09691001300805645,0.00010000000000000003,0.2727272727272727,11
biophysicist,"biophysicist,",12,0.019999999999999997,-1.6989700043360187,0.00010000000000000003,0.2727272727272727,11
including,including,9,27.550000000000008,1.4401216031878035,0.0,0.2727272727272727,11
preacher,preacher,8,6.709999999999999,0.8267225201689924,0.000259430882008264,0.2727272727272727,11
rhode,Rhode,5,1.0,0.0,0.0,0.2727272727272727,11
depaolo,DePaolo,7,1.0,0.0,0.0,0.2727272727272727,11
later,later,5,291.94,2.4652936036866424,0.0012539989851611205,0.2727272727272727,11
dante,Dante,5,5.159999999999999,0.7126497016272113,0.0,0.2727272727272727,11
lincolnshire,"Lincolnshire,",12,1.0,0.0,0.00010000000000000003,0.2727272727272727,11
persecutors,"persecutors,",11,0.039999999999999994,-1.3979400086720375,0.00010000000000000003,0.2727272727272727,11
gabriel,Gabriel,7,5.71,0.756636108245848,0.0,0.2727272727272727,11
dissident,dissident,9,0.17999999999999997,-0.7447274948966939,0.0,0.2727272727272727,11
fleming,Fleming,7,4.450000000000001,0.6483600109809318,0.00010000000000000003,0.2727272727272727,11
known,known,5,123.52999999999999,2.0917724414196823,0.0008831339823311238,0.2727272727272727,11
companion,companion,9,6.329999999999999,0.801403710017355,0.00010000000000000003,0.2727272727272727,11
marbury,Marbury,7,1.0,0.0,0.00010000000000000003,0.2727272727272727,11
actor,actor,5,26.329999999999988,1.4204508591060685,0.0,0.2727272727272727,11
marilyn,Marilyn,7,8.840000000000002,0.9464522650130734,0.00010000000000000003,0.2727272727272727,11
om,"OM,",2,1.43,0.15533603746506183,0.00010000000000000003,0.2727272727272727,11
john,John,4,193.67000000000004,2.287062352554394,0.00010000000000000003,0.2727272727272727,11
january,January,7,6.689999999999999,0.825426117767823,0.00198476713585717,0.2727272727272727,11
was,was,3,5654.729999999999,3.7524118732208906,0.005773024273831257,0.2727272727272727,11
three,three,5,542.2399999999999,2.734191551493303,0.0,0.2727272727272727,11
germanborn,German-born,10,1.0,0.0,0.00010000000000000003,0.2727272727272727,11
huxley,Huxley,6,1.0,0.0,0.23750080468279403,0.2727272727272727,11
married,married,7,238.48999999999995,2.3774701735821338,0.0,0.2727272727272727,11
rhode,Rhode,5,1.0,0.0,0.0,0.2727272727272727,11
progressive,progressive,11,1.8599999999999997,0.2695129442179164,0.00010000000000000003,0.2727272727272727,11
clooney,Clooney,7,1.0,0.0,0.0,0.2727272727272727,11
brothers,"brothers"",",8,47.06000000000001,1.6726519228400023,0.0,0.2727272727272727,11
richard,Richard,7,73.81999999999998,1.8681740408596388,0.0,0.2727272727272727,11
serbian,Serbian,7,0.29,-0.537602002101044,0.00010000000000000003,0.2727272727272727,11
started,started,7,187.56999999999996,2.2731633784123457,0.00016553474620304676,0.2727272727272727,11
descended,descended,9,1.8000000000000005,0.25527250510330607,0.0,0.2727272727272727,11
development,development,11,12.25,1.0881360887005513,0.0,0.2727272727272727,11
medical,medical,7,54.38999999999999,1.7355190588151712,0.00010000000000000003,0.2727272727272727,11
the,the,3,29449.179999999997,4.4690732065447465,0.06904136572824003,0.2727272727272727,11
woman,woman,5,434.63000000000005,2.63811969986024,0.0035329997042081456,0.2727272727272727,11
services,services,8,20.650000000000002,1.3149200559924201,0.0005236911258355508,0.2727272727272727,11
mary,Mary,4,88.08000000000003,1.9448773059636948,0.0,0.2727272727272727,11
1958,"1958,",4,1.0,0.0,0.0,0.2727272727272727,11
regarded,regarded,8,2.0399999999999996,0.3096301674258988,0.00010000000000000003,0.2727272727272727,11
following,following,9,45.29000000000001,1.656002320682957,0.00010000000000000003,0.2727272727272727,11
soldier,soldier,7,38.92000000000001,1.5901728315963146,0.0,0.2727272727272727,11
twice,twice,5,62.57000000000001,1.796366154977521,0.0,0.2727272727272727,11
widow,widow,5,12.099999999999996,1.0827853703164503,0.0,0.2727272727272727,11
puritan,Puritan,7,0.31,-0.5086383061657272,0.00010000000000000003,0.2727272727272727,11
physicist,physicist,9,1.3499999999999999,0.13033376849500614,0.00010000000000000003,0.2727272727272727,11
french,French,6,69.43000000000002,1.8415471652565534,0.0,0.2727272727272727,11
boone,"Boone,",5,1.0,0.0,0.0,0.2727272727272727,11
william,William,7,32.40999999999999,1.5106790310322098,0.0,0.2727272727272727,11
george,George,6,146.54999999999998,2.165985822774455,0.0,0.2727272727272727,11
jose,Jose,4,4.450000000000001,0.6483600109809318,0.0,0.2727272727272727,11
photoelectric,photoelectric,13,0.12000000000000002,-0.920818753952375,0.00010000000000000003,0.2727272727272727,11
timothy,Timothy,7,3.45,0.5378190950732743,0.0,0.2727272727272727,11
sacred,Sacred,6,14.020000000000001,1.14674801363064,0.0002038719643254044,0.25,12
headed,headed,6,30.77999999999999,1.4882686154954603,0.0011352196823308737,0.25,12
college,College,7,85.18000000000002,1.9303376357377298,0.00010000000000000003,0.25,12
student,Student,7,43.04000000000001,1.6338722626583326,0.0014422973196055653,0.25,12
committee,Committee,9,22.020000000000007,1.342817314635733,0.2250204619339056,0.25,12
kennedy,Kennedy,7,11.730000000000002,1.0692980121155296,0.00010000000000000003,0.25,12
supporter,supporter,9,0.7300000000000001,-0.1366771398795441,0.00010000000000000003,0.25,12
shriver,Shriver,7,0.35000000000000003,-0.4559319556497244,0.00010000000000000003,0.25,12
katharine,Katharine,9,1.2899999999999998,0.11058971029924901,0.00010000000000000003,0.25,12
flora,Flora,5,2.2400000000000007,0.3502480183341628,0.00010000000000000003,0.25,12
yale,Yale,4,14.389999999999995,1.1580607939366054,0.00010000000000000003,0.25,12
designed,designed,8,17.53,1.2437819160937948,0.00010000000000000003,0.25,12
course,course,6,487.2200000000002,2.6877251074396002,0.09063428259080274,0.25,12
accepted,accepted,8,15.710000000000006,1.1961761850399737,0.00010000000000000003,0.25,12
medicine,medicine,8,34.199999999999996,1.534026106056135,0.00010000000000000003,0.25,12
which,which,5,477.23999999999984,2.6787368370336044,0.0026761450636159224,0.25,12
staffordshire,Staffordshire,13,1.0,0.0,0.00010000000000000003,0.25,12
years,years;,5,568.6900000000002,2.7548755915667402,0.00010000000000000003,0.25,12
election,"election,",8,10.980000000000002,1.0406023401140734,0.00010000000000000003,0.25,12
he,he,2,7637.199999999998,3.8829341638851793,0.05900968676403739,0.25,12
juan,"Juan,",4,7.47,0.8733206018153988,0.00010000000000000003,0.25,12
moved,moved,5,69.33000000000001,1.8409212001987714,0.00259847178230451,0.25,12
derby,"Derby,",5,2.1999999999999997,0.3424226808222062,0.00010000000000000003,0.25,12
president,president,9,140.67000000000002,2.1482014874585116,0.00010000000000000003,0.25,12
where,where,5,1830.2200000000003,3.262503296857943,0.000806981887739853,0.25,12
work,work,4,798.0200000000001,2.9020137757878146,0.011589082865585671,0.25,12
varsity,varsity,7,1.75,0.24303804868629442,0.00010000000000000003,0.25,12
played,played,6,56.26999999999999,1.7502769151539928,0.0014078312445761825,0.25,12
17941796,"(1794-1796),",8,1.0,0.0,0.00010000000000000003,0.25,12
coming,coming,6,527.0200000000001,2.7218270966638265,0.00010000000000000003,0.25,12
intelligence,Intelligence,12,19.270000000000003,1.2848817146554532,0.00010000000000000003,0.25,12
actresses,actresses,9,2.25,0.35218251811136253,0.00010000000000000003,0.25,12
system,system,6,91.51,1.9614685553507865,0.00010606611141587102,0.25,12
generation,"""generation,""",10,12.14,1.0842186867392385,0.00010000000000000003,0.25,12
which,which,5,477.23999999999984,2.6787368370336044,0.013436498037572778,0.25,12
he,"he,",2,7637.199999999998,3.8829341638851793,0.00010000000000000003,0.25,12
charles,Charles,7,51.100000000000016,1.7084209001347122,0.00011495468486322692,0.25,12
robert,Robert,6,63.179999999999986,1.8005796215691303,0.00010000000000000003,0.25,12
college,College,7,85.18000000000002,1.9303376357377298,0.00020921752645107307,0.25,12
several,several,7,38.779999999999994,1.5886078047426866,0.00010000000000000003,0.25,12
nonviolent,nonviolent,10,0.63,-0.2006594505464183,0.00010000000000000003,0.25,12
strange,Strange,7,86.43000000000002,1.936664513000075,0.00010000000000000003,0.25,12
coretta,Coretta,7,1.0,0.0,0.00010000000000000003,0.25,12
weapons,weapons,7,40.49,1.6073477767684137,0.00010000000000000003,0.25,12
june,June,4,18.860000000000003,1.2755416884013095,0.002186024223159046,0.25,12
leadership,Leadership,10,4.880000000000001,0.6884198220027108,0.00010000000000000003,0.25,12
before,before,6,794.14,2.899897071530102,0.00010000000000000003,0.25,12
house,house,5,514.0,2.7109631189952768,0.00010000000000000003,0.25,12
secretary,secretary,9,33.220000000000006,1.5213996281153757,0.00010000000000000003,0.25,12
christian,Christian,9,15.900000000000004,1.2013971243204513,0.00010000000000000003,0.25,12
pastor,pastor,6,4.29,0.6324572921847241,0.00010000000000000003,0.25,12
social,social,6,33.38999999999999,1.5236164190543706,0.00010000000000000003,0.25,12
later,later,5,291.94,2.4652936036866424,0.00010000000000000003,0.25,12
defense,Defense,7,32.64999999999999,1.5138831856110928,0.00010000000000000003,0.25,12
partner,partner,7,75.22000000000001,1.8763333290863808,0.00010000000000000003,0.25,12
several,several,7,38.779999999999994,1.5886078047426866,0.00010000000000000003,0.25,12
company,company,7,147.20000000000002,2.16790781000148,0.009287917583840831,0.25,12
steel,steel,5,18.449999999999996,1.2659963704950792,0.00010000000000000003,0.25,12
medal,Medal,5,11.569999999999999,1.0633333589517497,0.00010000000000000003,0.25,12
helen,Helen,5,37.709999999999994,1.5764565324056201,0.00010000000000000003,0.25,12
awarded,awarded,7,2.4699999999999998,0.39269695325966575,0.00010000000000000003,0.25,12
prescott,Prescott,8,1.0,0.0,0.00010000000000000003,0.25,12
nobel,Nobel,5,3.2400000000000015,0.5105450102066121,0.00010000000000000003,0.25,12
baptist,Baptist,7,2.3099999999999996,0.3636119798921444,0.00010000000000000003,0.25,12
minister,"minister,",8,18.449999999999996,1.2659963704950792,0.00010000000000000003,0.25,12
duan,Duan,4,0.09999999999999999,-1.0,0.00010000000000000003,0.25,12
member,member,6,28.77999999999999,1.4590907896005867,0.006876926915746137,0.25,12
schwarzeneggers,Schwarzenegger's,15,1.0,0.0,0.00010000000000000003,0.25,12
erith,Erith,5,1.0,0.0,0.00010000000000000003,0.25,12
supported,supported,9,3.649999999999999,0.5622928644564746,0.000138543833249128,0.25,12
member,member,6,28.77999999999999,1.4590907896005867,0.006876926915746137,0.25,12
university,(University,10,23.59,1.3727279408855957,0.00010000000000000003,0.25,12
many,many,4,359.4299999999999,2.5556143228862354,0.15027125311232198,0.25,12
defense,defense,7,32.64999999999999,1.5138831856110928,0.05568675129479484,0.25,12
father,father,6,554.4899999999999,2.743893718232734,0.009117468301476655,0.25,12
brothers,Brothers,8,47.06,1.6726519228400025,0.00010000000000000003,0.25,12
rights,rights,6,29.61000000000001,1.4714384073892994,0.19779271397252937,0.25,12
island,Island,6,39.57,1.597366050266028,0.7270276235486347,0.25,12
her,her,3,2835.82,3.4526786611063547,0.003243346609720734,0.25,12
churches,churches,8,3.0399999999999996,0.4828735836087538,0.00010000000000000003,0.25,12
mother,mother,6,479.92,2.6811688489293988,0.020109601963454047,0.25,12
corporate,corporate,9,10.22,1.0094508957986936,0.00010000000000000003,0.25,12
elliot,Elliot,6,1.0,0.0,0.00010000000000000003,0.25,12
georges,George's,7,1.0,0.0,0.00010000000000000003,0.25,12
1953,"1953,",4,1.0,0.0,0.00010000000000000003,0.25,12
jr,"Jr.,",2,8.900000000000002,0.9493900066449131,0.00010000000000000003,0.25,12
serve,serve,5,37.94,1.5790973265526438,0.000178988049852987,0.25,12
boards,"boards,",6,4.3500000000000005,0.6384892569546372,0.00010000000000000003,0.25,12
born,born,4,83.69000000000001,1.9226735678585538,0.003875580755785292,0.25,12
sclc,(SCLC),4,1.0,0.0,0.00010000000000000003,0.25,12
democratic,Democratic,10,3.5499999999999994,0.5502283530550941,0.00010000000000000003,0.25,12
loretta,Loretta,7,1.0,0.0,0.00010000000000000003,0.25,12
brother,brother,7,283.94,2.4532265779981905,0.00018747423444336452,0.25,12
mcnamara,McNamara,8,1.0,0.0,0.00010000000000000003,0.25,12
bush,Bush,4,14.120000000000003,1.149834696715785,0.00010000000000000003,0.25,12
later,later,5,291.94,2.4652936036866424,0.00024093101117629882,0.25,12
report,report,6,108.0,2.03342375548695,0.00010000000000000003,0.25,12
mer,"Mer,",3,0.7800000000000001,-0.10790539730951963,0.00010000000000000003,0.25,12
briac,Briac,5,1.0,0.0,0.00010000000000000003,0.25,12
used,used,4,344.13999999999993,2.536735154369435,0.00010000000000000003,0.25,12
marie,Marie,5,26.430000000000003,1.42209716313171,0.00010000000000000003,0.25,12
kerrys,Kerry's,6,1.0,0.0,0.00010000000000000003,0.25,12
june,June,4,18.860000000000003,1.2755416884013095,0.00010000000000000003,0.25,12
111senator,111Senator,10,1.0,0.0,0.00010000000000000003,0.25,12
windaus,Windaus,7,1.0,0.0,0.00010000000000000003,0.25,12
were,were,4,1662.82,3.220845239455421,0.019503933967213113,0.25,12
for,for,3,6895.100000000001,3.838540569153386,0.003395105701280606,0.25,12
there,there,5,4348.120000000001,3.6383015212971164,0.00010000000000000003,0.25,12
cardinal,"""Cardinal",8,4.079999999999999,0.6106601630898798,0.00010000000000000003,0.25,12
nominated,nominated,9,2.3299999999999996,0.36735592102601894,0.002274635971809127,0.25,12
was,was,3,5654.729999999999,3.752411873220891,0.05632883986107204,0.25,12
teach,teach,5,72.84000000000002,1.862369937122882,0.0012248847681061213,0.25,12
wolsey,Wolsey,6,1.0,0.0,0.00010000000000000003,0.25,12
thomas,Thomas,6,32.07999999999999,1.506234359612126,0.00010000000000000003,0.25,12
roles,roles,5,2.899999999999999,0.4623979978989559,0.00010000000000000003,0.25,12
her,her,3,2835.82,3.4526786611063547,0.001149336811456191,0.25,12
during,during,6,75.91999999999999,1.880356199419236,0.00010000000000000003,0.25,12
whom,whom,4,35.199999999999996,1.5465426634781314,0.00010000000000000003,0.25,12
producer,producer,8,12.47,1.0958664534785427,0.00010000000000000003,0.25,12
director,director,8,35.959999999999994,1.5558196830611912,0.00010000000000000003,0.25,12
sister,sister,6,180.53,2.2565493821521945,0.00010000000000000003,0.25,12
success,"Success,",7,27.25,1.4353665066126613,0.00010000000000000003,0.25,12
coppola,Coppola,7,1.0,0.0,0.00010000000000000003,0.25,12
joseph,Joseph,6,19.979999999999997,1.3005954838899638,0.00010000000000000003,0.25,12
wife,wife,4,348.92,2.5427258638037915,0.045684606545800865,0.25,12
gallienne,"Gallienne,",9,1.0,0.0,0.00010000000000000003,0.25,12
nottingham,"Nottingham,",10,1.0,0.0,0.00010000000000000003,0.25,12
tree,tree,4,65.0,1.8129133566428555,0.00010000000000000003,0.25,12
canadian,Canadian,8,4.980000000000001,0.6972293427597176,0.00010000000000000003,0.25,12
university,"University,",10,23.59,1.3727279408855957,0.00010000000000000003,0.25,12
three,three,5,542.2399999999999,2.734191551493303,0.00010000000000000003,0.25,12
governor,governor,8,26.839999999999993,1.4287825114969548,0.00010000000000000003,0.25,12
first,first,5,840.5699999999998,2.9245738859466566,0.0028938780113734815,0.25,12
duty,duty,4,50.96,1.7072294193272943,0.0353709845627634,0.25,12
former,former,6,18.270000000000003,1.2617385473525378,0.00010000000000000003,0.25,12
manners,Manners,7,12.76,1.1058506743851435,0.00010000000000000003,0.25,12
came,came,4,463.72999999999985,2.666265192538056,0.00010000000000000003,0.25,12
ancestors,ancestors,9,5.47,0.7379873263334308,0.0003587848702273954,0.25,12
hollywood,Hollywood,9,27.98,1.4468477101558086,0.0068824673544205005,0.25,12
us,U.S.,2,1695.6500000000003,3.229336214220752,0.00010000000000000003,0.25,12
major,major,5,104.76,2.020195489753195,0.004056239786161027,0.25,12
speaker,Speaker,7,6.900000000000001,0.8388490907372556,0.00010000000000000003,0.25,12
winthrop,"Winthrop,",8,1.0,0.0,0.00010000000000000003,0.25,12
bombers,bombers',7,3.14,0.496929648073215,0.00010000000000000003,0.25,12
trader,trader,6,1.57,0.19589965240923377,0.00010000000000000003,0.25,12
1969,1969),4,1.0,0.0,0.00010000000000000003,0.25,12
henry,Henry,5,76.54999999999998,1.8839451950342794,0.00010345921637690423,0.25,12
henry,Henry,5,76.54999999999998,1.8839451950342794,0.00010000000000000003,0.25,12
figures,figures,7,18.610000000000003,1.269746373130767,0.00010000000000000003,0.25,12
lemay,LeMay,5,1.0,0.0,0.00010000000000000003,0.25,12
acting,acting,6,52.45000000000001,1.719745492529576,0.00010000000000000003,0.25,12
belgium,"Belgium,",7,1.2699999999999998,0.10380372095595687,0.00010000000000000003,0.25,12
twice,twice,5,62.570000000000014,1.7963661549775207,0.0001103564974686978,0.25,12
ironically,"ironically,",10,1.67,0.22271647114758328,0.00010000000000000003,0.25,12
army,Army,4,85.69000000000001,1.932930142830789,0.00010000000000000003,0.25,12
and,and,3,13387.839999999998,4.126710513400981,0.02050561668590242,0.25,12
1528,"1528,",4,1.0,0.0,0.00010000000000000003,0.25,12
schwartzman,Schwartzman,11,1.0,0.0,0.00010000000000000003,0.25,12
