rho,w,coverage_factor,time_condition,total_time,saccade_amplitude_mean_px,saccade_amplitude_std_px,saccade_amplitude_sem_px,n_episodes,n_saccades_total
0.25,0.77,1.2,90s,90,183.87545310515947,19.08004271921096,6.360014239736987,9,2415
0.25,0.77,1.3,30s,30,170.0634026319826,10.088374231320715,3.3627914104402383,9,915
0.25,0.77,1.3,60s,60,173.35626980627032,17.50599728273544,5.8353324275784795,9,1721
0.25,0.77,1.3,90s,90,183.22692248461945,16.912317765844048,5.6374392552813495,9,2411
0.25,0.77,1.4,30s,30,170.28523833422435,14.572444202299616,4.857481400766539,9,897
0.25,0.77,1.4,60s,60,171.06664467361045,15.12962019569796,5.04320673189932,9,1689
0.25,0.77,1.4,90s,90,181.18738165947244,14.376658852548523,4.792219617516174,9,2446
0.25,0.77,1.5,30s,30,170.49313475420286,13.349493123358387,4.449831041119462,9,914
0.25,0.77,1.5,60s,60,169.8659920349505,14.15497859776042,4.7183261992534735,9,1661
0.25,0.77,1.5,90s,90,181.94849615263763,16.735851457999047,5.578617152666349,9,2429
0.25,0.77,1.6,30s,30,170.2967642111363,10.870887452488413,3.623629150829471,9,900
0.25,0.77,1.6,60s,60,169.94041322685922,15.11351173571611,5.037837245238703,9,1673
0.25,0.77,1.6,90s,90,181.86116446780417,16.279695281187657,5.426565093729219,9,2433
0.25,0.77,1.7,30s,30,171.03626709268138,10.92073007960339,3.6402433598677963,9,916
0.25,0.77,1.7,60s,60,171.68131889337317,16.28149411681614,5.427164705605381,9,1685
0.25,0.77,1.7,90s,90,179.45602283536562,14.937166784699642,4.97905559489988,9,2416
0.25,0.77,1.8,30s,30,169.4231886575203,9.067052443873001,3.0223508146243336,9,896
0.25,0.77,1.8,60s,60,169.92834854782956,14.498091246923282,4.832697082307761,9,1704
0.25,0.77,1.8,90s,90,182.31815099302082,20.437450701469196,6.812483567156399,9,2450
0.25,0.77,1.9,30s,30,169.41856546775887,6.986924628143186,2.3289748760477287,9,922
0.25,0.77,1.9,60s,60,169.74004300872673,14.062457839450236,4.687485946483412,9,1674
0.25,0.77,1.9,90s,90,181.50288219368136,15.969276180652752,5.323092060217584,9,2408
0.25,0.77,2.0,30s,30,169.74800524687373,7.6874232882137,2.5624744294045665,9,886
0.25,0.77,2.0,60s,60,169.74167280884708,15.055009603224418,5.01833653440814,9,1709
0.25,0.77,2.0,90s,90,179.68752727792165,15.504545078547064,5.168181692849021,9,2487
0.25,0.78,1.0,30s,30,169.0865243325985,10.854308298980785,3.618102766326928,9,934
0.25,0.78,1.0,60s,60,171.91260320130803,15.0616267067745,5.0205422355915,9,1688
0.25,0.78,1.0,90s,90,182.3274270520643,16.320102958118667,5.440034319372889,9,2440
0.25,0.78,1.1,30s,30,169.97841137350815,12.280427277027727,4.093475759009242,9,906
0.25,0.78,1.1,60s,60,171.0266671220653,15.79481874979946,5.264939583266487,9,1704
0.25,0.78,1.1,90s,90,184.65094661977264,19.57299605463556,6.524332018211854,9,2445
0.25,0.78,1.2,30s,30,171.6641376857002,10.339665908361567,3.446555302787189,9,924
0.25,0.78,1.2,60s,60,173.14558490970083,15.999102091381832,5.3330340304606105,9,1722
0.25,0.78,1.2,90s,90,183.82152525670892,16.67702650864141,5.5590088362138035,9,2414
0.25,0.78,1.3,30s,30,169.7998288874167,12.131079183563799,4.043693061187933,9,900
0.25,0.78,1.3,60s,60,172.63773027221637,16.806866110601582,5.602288703533861,9,1719
0.25,0.78,1.3,90s,90,183.36793684414414,17.977332673741923,5.992444224580641,9,2433
0.25,0.78,1.4,30s,30,170.50429301554212,11.462014577493992,3.820671525831331,9,922
0.25,0.78,1.4,60s,60,171.81957192382862,15.204291318392052,5.068097106130684,9,1655
0.25,0.78,1.4,90s,90,182.18547138412546,16.646954233164184,5.548984744388061,9,2465
0.25,0.78,1.5,30s,30,170.7405472048611,12.408794418234516,4.136264806078172,9,899
0.25,0.78,1.5,60s,60,170.8373247852885,17.317809852883236,5.772603284294412,9,1698
0.25,0.78,1.5,90s,90,182.85304765544075,18.857295062315536,6.285765020771845,9,2403
0.25,0.78,1.6,30s,30,169.93051430524795,9.954506857180451,3.3181689523934836,9,872
0.25,0.78,1.6,60s,60,171.54006893580245,16.129018705283475,5.376339568427825,9,1672
0.25,0.78,1.6,90s,90,182.7580203410448,17.515693864909213,5.838564621636404,9,2434
0.25,0.78,1.7,30s,30,169.98668938387053,8.976017587726348,2.9920058625754495,9,920
0.25,0.78,1.7,60s,60,171.2333528999953,14.644923185174488,4.881641061724829,9,1660
0.25,0.78,1.7,90s,90,181.64454881502272,17.813564162512904,5.937854720837635,9,2449
0.25,0.78,1.8,30s,30,169.74833375391094,8.841262109756949,2.947087369918983,9,916
0.25,0.78,1.8,60s,60,172.6861785765922,16.519405561785618,5.506468520595206,9,1712
0.25,0.78,1.8,90s,90,182.8298546793558,19.153351776231837,6.384450592077279,9,2400
0.25,0.78,1.9,30s,30,168.81120583896558,8.711773406246317,2.9039244687487726,9,892
0.25,0.78,1.9,60s,60,172.25676868497527,16.76646507456541,5.588821691521804,9,1702
0.25,0.78,1.9,90s,90,179.72485468897645,16.765142036524914,5.588380678841638,9,2388
0.25,0.78,2.0,30s,30,167.69182966386632,9.764942617643305,3.2549808725477685,9,867
0.25,0.78,2.0,60s,60,170.99387046957156,15.18811522924966,5.062705076416553,9,1697
0.25,0.78,2.0,90s,90,182.14836494982472,15.506461244549524,5.168820414849841,9,2468
0.25,0.79,1.0,30s,30,171.33878263522058,13.242416931303724,4.414138977101241,9,911
0.25,0.79,1.0,60s,60,176.15631506109733,17.295148517685508,5.76504950589517,9,1692
0.25,0.79,1.0,90s,90,186.189364549116,16.52548529677385,5.508495098924617,9,2463
0.25,0.79,1.1,30s,30,171.8320181800984,11.625994865824355,3.8753316219414518,9,911
0.25,0.79,1.1,60s,60,174.23778065090175,16.093510356677672,5.3645034522258905,9,1710
0.25,0.79,1.1,90s,90,184.57466426401984,15.895719301579906,5.298573100526635,9,2411
0.25,0.79,1.2,30s,30,172.6823252593672,11.190587097575156,3.7301956991917185,9,917
0.25,0.79,1.2,60s,60,176.1867317332929,15.244349496967986,5.0814498323226625,9,1727
0.25,0.79,1.2,90s,90,186.17497008273074,17.84216415450777,5.94738805150259,9,2434
0.25,0.79,1.3,30s,30,174.4103395534768,12.016866923436913,4.005622307812304,9,916
0.25,0.79,1.3,60s,60,174.08763817660326,15.792145895420267,5.264048631806756,9,1696
0.25,0.79,1.3,90s,90,185.19488704586675,16.56760771452355,5.522535904841184,9,2411
0.25,0.79,1.4,30s,30,173.05728408349654,11.917273570198718,3.9724245233995727,9,897
0.25,0.79,1.4,60s,60,173.2172854670779,16.007775695756383,5.335925231918794,9,1715
0.25,0.79,1.4,90s,90,184.17763919682753,15.14300090221823,5.047666967406077,9,2440
0.25,0.79,1.5,30s,30,173.20590335609927,12.188872866154476,4.062957622051492,9,909
0.25,0.79,1.5,60s,60,172.30674866034187,16.648166518622993,5.549388839540998,9,1679
0.25,0.79,1.5,90s,90,186.06131950825772,18.29988696130945,6.099962320436483,9,2489
0.25,0.79,1.6,30s,30,170.658751281811,12.506824285885184,4.168941428628394,9,856
0.25,0.79,1.6,60s,60,173.43466353386071,17.060471109612045,5.686823703204015,9,1719
0.25,0.79,1.6,90s,90,185.05877398617554,17.19858041623875,5.7328601387462506,9,2418
0.25,0.79,1.7,30s,30,170.84375411030126,10.664653056590774,3.554884352196925,9,909
0.25,0.79,1.7,60s,60,172.45908315351699,16.069774402227463,5.356591467409154,9,1723
0.25,0.79,1.7,90s,90,183.74110166016374,16.640673337231203,5.546891112410401,9,2515
0.25,0.79,1.8,30s,30,172.81046129159225,9.051189441778085,3.017063147259362,9,890
0.25,0.79,1.8,60s,60,172.5152680510004,15.956095145546067,5.318698381848689,9,1663
0.25,0.79,1.8,90s,90,184.7371077778592,17.959310583288232,5.986436861096077,9,2467
0.25,0.79,1.9,30s,30,169.81852423000316,8.927897839340481,2.975965946446827,9,878
0.25,0.79,1.9,60s,60,172.56001154870887,16.797873458096205,5.5992911526987355,9,1735
0.25,0.79,1.9,90s,90,182.73594788217613,17.87677922852683,5.958926409508943,9,2437
0.25,0.79,2.0,30s,30,171.15472003781247,10.579234940396425,3.5264116467988083,9,876
0.25,0.79,2.0,60s,60,172.0319031901853,17.545690445473358,5.848563481824453,9,1717
0.25,0.79,2.0,90s,90,182.63637912644415,15.339692893244345,5.1132309644147815,9,2460
0.25,0.8,0.0,30s,30,175.99518003399896,25.643495736151774,8.547831912050592,9,930
0.25,0.8,0.0,60s,60,170.98813590926176,17.65783813105563,5.88594604368521,9,1675
0.25,0.8,0.0,90s,90,181.86160567581896,14.829583524654828,4.9431945082182756,9,2397
0.25,0.8,0.5,30s,30,180.66952499716984,20.59641107776883,6.865470359256277,9,916
0.25,0.8,0.5,60s,60,177.55698557770137,15.059628281326178,5.019876093775393,9,1687
0.25,0.8,0.5,90s,90,187.12132192696478,19.087759794105313,6.362586598035104,9,2418
0.25,0.8,1.0,30s,30,176.08874971277737,16.141692463813463,5.380564154604488,9,854
0.25,0.8,1.0,60s,60,177.8599868431112,15.181849944460836,5.060616648153612,9,1689
0.25,0.8,1.0,90s,90,186.6467165322472,17.628450785276662,5.876150261758887,9,2447
0.25,0.8,1.1,30s,30,175.22969944492561,11.916738985149406,3.9722463283831355,9,904
0.25,0.8,1.1,60s,60,176.40812787499206,14.562485706751843,4.854161902250614,9,1670
0.25,0.8,1.1,90s,90,188.90253741681056,17.037390328114785,5.679130109371595,9,2428
0.25,0.8,1.2,30s,30,174.07410271529085,10.693602320198643,3.564534106732881,9,886
0.25,0.8,1.2,60s,60,175.92324593306364,15.323968235098878,5.107989411699626,9,1729
0.25,0.8,1.2,90s,90,187.38150234224835,16.141047732287102,5.380349244095701,9,2432
0.25,0.8,1.3,30s,30,174.20041006047646,12.921297615397359,4.307099205132453,9,925
0.25,0.8,1.3,60s,60,177.06888418039853,15.33378840891311,5.111262802971036,9,1670
0.25,0.8,1.3,90s,90,191.65725560841742,21.070166213038913,7.023388737679638,9,2441
0.25,0.8,1.4,30s,30,173.33665124278428,12.679224260716866,4.226408086905622,9,960
0.25,0.8,1.4,60s,60,174.02406406776046,16.519011377868328,5.506337125956109,9,1702
0.25,0.8,1.4,90s,90,189.1841286141915,17.8638840307732,5.954628010257733,9,2436
0.25,0.8,1.5,30s,30,174.73144566768156,12.31535954441022,4.105119848136741,9,890
0.25,0.8,1.5,60s,60,174.65625003074234,16.507223157406152,5.502407719135384,9,1699
0.25,0.8,1.5,90s,90,186.68160482949818,16.90414599009279,5.63471533003093,9,2386
0.25,0.8,1.6,30s,30,172.96935902767416,12.465444871815343,4.155148290605115,9,870
0.25,0.8,1.6,60s,60,174.38255212458367,15.077884487052234,5.025961495684078,9,1679
0.25,0.8,1.6,90s,90,187.9595165925882,18.055356252539816,6.0184520841799385,9,2433
0.25,0.8,1.7,30s,30,172.56307034553285,8.625138659914573,2.8750462199715243,9,899
0.25,0.8,1.7,60s,60,174.72789765440314,16.586091486908884,5.5286971623029615,9,1683
0.25,0.8,1.7,90s,90,190.49952012113778,20.059929618496383,6.686643206165461,9,2471
0.25,0.8,1.8,30s,30,173.8447388282134,9.685694570704543,3.228564856901514,9,949
0.25,0.8,1.8,60s,60,174.15053157164732,15.97069717139481,5.3235657237982705,9,1680
0.25,0.8,1.8,90s,90,188.08909797649656,17.456143059408223,5.818714353136074,9,2441
0.25,0.8,1.9,30s,30,170.30712029913855,8.624640987465586,2.874880329155195,9,865
0.25,0.8,1.9,60s,60,173.99268333682164,16.40078200118659,5.466927333728864,9,1656
0.25,0.8,1.9,90s,90,184.49053651359407,15.831785116330142,5.27726170544338,9,2484
0.25,0.8,2.0,30s,30,169.1474166140051,8.088821827352234,2.6962739424507447,9,866
0.25,0.8,2.0,60s,60,173.00503658221163,15.3548369695843,5.118278989861433,9,1635
0.25,0.8,2.0,90s,90,184.1184365771896,16.147555559591417,5.3825185198638055,9,2439
0.25,0.8,2.5,30s,30,169.09538979393477,8.911355358020456,2.970451786006819,9,841
0.25,0.8,2.5,60s,60,177.43575719424913,14.900240604218883,4.966746868072961,9,1685
0.25,0.8,2.5,90s,90,183.74556260268207,18.638197626928555,6.212732542309518,9,2413
0.25,0.8,3.0,30s,30,173.25652657045293,10.549702879038954,3.5165676263463177,9,866
0.25,0.8,3.0,60s,60,172.22105415643503,15.800910542637103,5.266970180879034,9,1707
0.25,0.8,3.0,90s,90,177.12605662915274,15.758843349220601,5.252947783073534,9,2439
0.25,0.9,0.0,30s,30,181.39616940689285,27.930843016473464,9.310281005491154,9,929
0.25,0.9,0.0,60s,60,189.32937430850606,13.076957368233652,4.358985789411217,9,1648
0.25,0.9,0.0,90s,90,194.17355244136945,17.02896995207701,5.676323317359003,9,2357
0.25,0.9,0.5,30s,30,188.2094968183202,20.142657517271864,6.714219172423955,9,881
0.25,0.9,0.5,60s,60,192.6755338164295,12.191034515901693,4.063678171967231,9,1706
0.25,0.9,0.5,90s,90,197.49955837644924,14.462324349695464,4.820774783231822,9,2363
0.25,0.9,1.0,30s,30,181.65497067973902,9.877774778270615,3.2925915927568714,9,885
0.25,0.9,1.0,60s,60,191.64507796397044,10.00420514084541,3.3347350469484702,9,1617
0.25,0.9,1.0,90s,90,200.2306881327849,15.644776584229328,5.214925528076443,9,2341
0.25,0.9,1.5,30s,30,184.10092907464454,10.31808960705937,3.4393632023531233,9,909
0.25,0.9,1.5,60s,60,186.37168016708145,16.4368962095131,5.478965403171034,9,1714
0.25,0.9,1.5,90s,90,200.47864064705172,16.85884653250003,5.619615510833344,9,2366
0.25,0.9,2.0,30s,30,178.84599528581575,8.87860184086268,2.959533946954227,9,876
0.25,0.9,2.0,60s,60,186.51130755430927,14.224114434993734,4.741371478331245,9,1628
0.25,0.9,2.0,90s,90,198.1514210805206,15.65886343666955,5.219621145556517,9,2410
0.25,0.9,2.5,30s,30,179.71333744467483,6.139258811097304,2.046419603699101,9,893
0.25,0.9,2.5,60s,60,187.67462685455618,15.34244482673239,5.114148275577463,9,1688
0.25,0.9,2.5,90s,90,194.84536863575224,18.34603110752711,6.115343702509037,9,2352
0.25,0.9,3.0,30s,30,182.16355298066196,6.474185481658812,2.158061827219604,9,885
0.25,0.9,3.0,60s,60,186.76090562429826,14.796523125837693,4.932174375279231,9,1646
0.25,0.9,3.0,90s,90,190.33300734902525,13.715421965922861,4.571807321974287,9,2348
0.25,1.0,0.0,30s,30,192.30862002330275,25.830147783359056,8.610049261119686,9,874
0.25,1.0,0.0,60s,60,197.35614706796565,17.88539579681351,5.961798598937836,9,1694
0.25,1.0,0.0,90s,90,204.95109785811124,19.6118546458943,6.537284881964767,9,2312
0.25,1.0,0.5,30s,30,194.9300048886131,17.88988368553541,5.963294561845136,9,919
0.25,1.0,0.5,60s,60,201.405415438398,16.62648973152857,5.5421632438428565,9,1669
0.25,1.0,0.5,90s,90,207.7286040306298,17.64270159793946,5.8809005326464865,9,2338
0.25,1.0,1.0,30s,30,191.25379548746724,13.839861028527906,4.613287009509302,9,863
0.25,1.0,1.0,60s,60,201.16956246562688,14.943135656123259,4.981045218707753,9,1695
0.25,1.0,1.0,90s,90,211.08894437371507,15.745071315526761,5.248357105175587,9,2383
0.25,1.0,1.5,30s,30,192.422475367975,16.596989431696482,5.532329810565494,9,903
0.25,1.0,1.5,60s,60,198.5167940059588,17.804083755569497,5.934694585189832,9,1660
0.25,1.0,1.5,90s,90,209.9859202446709,15.95374452212607,5.31791484070869,9,2388
0.25,1.0,2.0,30s,30,190.02931154302598,10.867218845988972,3.6224062819963243,9,913
0.25,1.0,2.0,60s,60,198.75352070827782,16.256746995707665,5.418915665235889,9,1626
0.25,1.0,2.0,90s,90,208.4161938158742,16.286352546617834,5.428784182205945,9,2397
0.25,1.0,2.5,30s,30,194.42441855674267,6.45881386639457,2.1529379554648567,9,920
0.25,1.0,2.5,60s,60,202.62905612096168,18.3619956346578,6.120665211552599,9,1700
0.25,1.0,2.5,90s,90,204.23099096333314,18.86958257200387,6.289860857334624,9,2353
0.25,1.0,3.0,30s,30,196.09691068822096,6.862501670122421,2.2875005567074735,9,866
0.25,1.0,3.0,60s,60,196.8873552089024,15.626460463435372,5.208820154478457,9,1640
0.25,1.0,3.0,90s,90,199.102339462819,14.634552039707431,4.878184013235811,9,2371
0.26,0.6,1.0,30s,30,150.89289673647448,11.235255985586143,3.7450853285287145,9,930
0.26,0.6,1.0,60s,60,143.95988736025254,10.354916827791023,3.4516389425970075,9,1724
0.26,0.6,1.0,90s,90,147.5862752392673,13.279938116897721,4.426646038965907,9,2455
0.26,0.6,1.1,30s,30,153.31424806983273,12.120407571523396,4.040135857174465,9,935
0.26,0.6,1.1,60s,60,144.4748519253534,8.501996315568249,2.833998771856083,9,1731
0.26,0.6,1.1,90s,90,149.20095095826255,16.801701826552463,5.600567275517488,9,2434
0.26,0.6,1.2,30s,30,149.93117392132365,9.974272124534538,3.3247573748448462,9,901
0.26,0.6,1.2,60s,60,143.96840947358595,9.636597828645142,3.2121992762150473,9,1722
0.26,0.6,1.2,90s,90,148.70591031091305,14.702694451405458,4.900898150468486,9,2463
0.26,0.6,1.3,30s,30,152.4856592735716,12.438837869767138,4.146279289922379,9,956
0.26,0.6,1.3,60s,60,142.5735428648422,9.309141134520912,3.103047044840304,9,1693
0.26,0.6,1.3,90s,90,148.9010149479311,15.82971196108854,5.27657065369618,9,2473
0.26,0.6,1.4,30s,30,152.41121126861924,11.721593392086524,3.9071977973621745,9,904
0.26,0.6,1.4,60s,60,142.9131246133891,9.865070571757679,3.2883568572525594,9,1703
0.26,0.6,1.4,90s,90,148.22706594663998,13.722404636086901,4.5741348786956335,9,2463
0.26,0.6,1.5,30s,30,150.49497347713861,12.84178129718334,4.28059376572778,9,961
0.26,0.6,1.5,60s,60,143.16137404693748,10.557067810025815,3.5190226033419383,9,1784
0.26,0.6,1.5,90s,90,148.92351078427,15.623718821318999,5.207906273772999,9,2455
0.26,0.6,1.6,30s,30,148.73227733594774,10.7632779574311,3.5877593191437,9,943
0.26,0.6,1.6,60s,60,141.76042594667908,11.006233251964316,3.6687444173214385,9,1694
0.26,0.6,1.6,90s,90,146.08886073434704,12.779670904558236,4.259890301519412,9,2411
0.26,0.6,1.7,30s,30,148.76997804449604,7.576303324641308,2.5254344415471026,9,918
0.26,0.6,1.7,60s,60,141.36260620111204,10.641499409932385,3.5471664699774617,9,1680
0.26,0.6,1.7,90s,90,147.8998790331092,15.701249994760799,5.233749998253599,9,2418
0.26,0.6,1.8,30s,30,150.2614921781066,9.275571456409702,3.0918571521365674,9,938
0.26,0.6,1.8,60s,60,143.20301658339187,11.35248379955227,3.784161266517423,9,1765
0.26,0.6,1.8,90s,90,146.66910373637367,13.896739070571613,4.6322463568572045,9,2451
0.26,0.6,1.9,30s,30,147.98192606561707,6.866392753965676,2.2887975846552253,9,954
0.26,0.6,1.9,60s,60,140.94103859159338,11.813111060452409,3.9377036868174695,9,1736
0.26,0.6,1.9,90s,90,144.971871165453,11.997067313949167,3.9990224379830557,9,2398
0.26,0.6,2.0,30s,30,145.26776625968094,6.983590010213004,2.327863336737668,9,934
0.26,0.6,2.0,60s,60,141.21976475378727,11.969506318815245,3.989835439605082,9,1702
0.26,0.6,2.0,90s,90,144.0798504490842,10.785430284003109,3.595143428001036,9,2474
0.26,0.61,1.0,30s,30,152.61669541251106,13.8775293575033,4.625843119167767,9,932
0.26,0.61,1.0,60s,60,145.4953647474483,10.015995996319,3.3386653321063338,9,1687
0.26,0.61,1.0,90s,90,150.79840761093735,15.54279949711395,5.1809331657046505,9,2401
0.26,0.61,1.1,30s,30,151.7455839387228,11.461594626085331,3.820531542028444,9,937
0.26,0.61,1.1,60s,60,144.38926832162963,9.856034359625685,3.285344786541895,9,1644
0.26,0.61,1.1,90s,90,152.81920239348813,17.821911599588386,5.940637199862795,9,2458
0.26,0.61,1.2,30s,30,153.20712581859775,12.010436590974706,4.003478863658235,9,947
0.26,0.61,1.2,60s,60,145.37432548361647,10.557163833642173,3.5190546112140577,9,1701
0.26,0.61,1.2,90s,90,150.4192870845462,13.402417337701705,4.467472445900568,9,2451
0.26,0.61,1.3,30s,30,150.20146226078822,12.83527489482836,4.278424964942787,9,932
0.26,0.61,1.3,60s,60,143.9867676157174,10.078226461854952,3.359408820618317,9,1657
0.26,0.61,1.3,90s,90,151.55860900454147,15.756220378124176,5.252073459374725,9,2419
0.26,0.61,1.4,30s,30,151.25645197172562,12.508599456479901,4.169533152159967,9,926
0.26,0.61,1.4,60s,60,144.40428616081826,10.330657439994154,3.443552479998051,9,1668
0.26,0.61,1.4,90s,90,150.55301471823444,14.897842947617905,4.965947649205968,9,2416
0.26,0.61,1.5,30s,30,153.8075163274669,10.371188526219433,3.457062842073144,9,915
0.26,0.61,1.5,60s,60,142.50523646413498,10.626507770633998,3.542169256877999,9,1675
0.26,0.61,1.5,90s,90,151.37793610342283,16.01583070779459,5.3386102359315295,9,2459
0.26,0.61,1.6,30s,30,148.77194711793038,8.340459344666849,2.78015311488895,9,955
0.26,0.61,1.6,60s,60,143.74822358546075,10.750647050332875,3.5835490167776247,9,1684
0.26,0.61,1.6,90s,90,150.72500931230664,15.067547130714562,5.022515710238188,9,2433
0.26,0.61,1.7,30s,30,149.97448227927822,9.241573332596543,3.0805244441988475,9,962
0.26,0.61,1.7,60s,60,144.1476518371557,12.251578366902732,4.0838594556342445,9,1693
0.26,0.61,1.7,90s,90,149.89304135406667,14.373615430505446,4.7912051435018155,9,2404
0.26,0.61,1.8,30s,30,148.91824943861113,7.457068009527395,2.485689336509132,9,944
0.26,0.61,1.8,60s,60,143.47972993168545,11.222460662771459,3.7408202209238195,9,1738
0.26,0.61,1.8,90s,90,148.3416646567475,12.73031683835764,4.2434389461192135,9,2405
0.26,0.61,1.9,30s,30,148.267771857632,8.440646747402834,2.813548915800945,9,932
0.26,0.61,1.9,60s,60,142.62519922368534,11.860402552499059,3.953467517499686,9,1734
0.26,0.61,1.9,90s,90,148.98288741627843,12.863123212238408,4.287707737412803,9,2429
