run_dir,rho_inflation_percentage,w_skip_degradation_factor,coverage_factor,30s_reading_speed,30s_skip_rate,30s_regression_rate,60s_reading_speed,60s_skip_rate,60s_regression_rate,90s_reading_speed,90s_skip_rate,90s_regression_rate,loss_type,loss_total,loss_reading_speed,loss_skip_rate,loss_regression_rate
simulation_data/rho_0.230__w_0.780__cov_0.30,0.23,0.78,0.3,232.22222222222223,0.44804645472832355,0.5596385611651447,211.22222222222223,0.43086755911486463,0.5297983436463678,195.55555555555554,0.4141779183080656,0.6466362417418674,sse,4043.0813475477307,4042.9923322980776,0.02565964977747771,0.06335559987575445
simulation_data/rho_0.250__w_0.560__cov_0.30,0.25,0.56,0.3,229.55555555555554,0.2047054967040672,0.5740467048544798,210.55555555555554,0.148402368299612,0.4727714071427169,199.62962962962962,0.10931244122894418,0.5588011414748786,sse,4043.5218229853244,4043.350305047391,0.10582829677289604,0.06568964116047173
simulation_data/rho_0.210__w_0.920__cov_0.10,0.21,0.92,0.1,232.66666666666666,0.5589923520768247,0.6927972353337487,210.44444444444446,0.5563830737805403,0.5700311239277728,196.0,0.5591983548636399,0.6805797263110749,sse,4044.227350505242,4043.927129688698,0.14449871224867022,0.15572210429513367
simulation_data/rho_0.210__w_0.980__cov_0.30,0.21,0.98,0.3,227.11111111111111,0.6082326082743732,0.566798265332083,214.11111111111111,0.6074696350601742,0.5851707849412334,197.92592592592592,0.6180774986491269,0.6955364232794846,sse,4046.472428960803,4046.1662389771163,0.22264087528475107,0.0835491084021689
simulation_data/rho_0.190__w_0.980__cov_1.10,0.19,0.98,1.1,228.0,0.6602986786109428,0.4240918121115649,210.66666666666666,0.6133366801289786,0.5882259579676562,201.1851851851852,0.6256231113415806,0.6964435536901071,sse,4046.4941774877125,4046.203959524207,0.25593350942738174,0.034284454077635675
simulation_data/rho_0.250__w_0.540__cov_0.10,0.25,0.54,0.1,234.44444444444446,0.18215491398230924,0.6219916372002906,201.33333333333334,0.1319047125311014,0.48159090858451453,203.1851851851852,0.07259429533992706,0.5549419936674449,sse,4047.6193606789147,4047.3898246779463,0.13690809940710516,0.09262790156070584
simulation_data/rho_0.230__w_0.620__cov_1.20,0.23,0.62,1.2,223.11111111111111,0.29332353209764095,0.3518895007107296,215.11111111111111,0.2203751595463226,0.4587599570159816,200.59259259259258,0.19863014068339002,0.5932160765916181,sse,4048.6494472477484,4048.615411327894,0.03266074465022238,0.0013751752044863024
simulation_data/rho_0.210__w_0.800__cov_0.80,0.21,0.8,0.8,229.11111111111111,0.48025157994752266,0.4770794545943817,209.88888888888889,0.45778925387562835,0.5336566951697392,200.96296296296296,0.455034933000821,0.6607254436455741,sse,4050.651583182879,4050.57180480303,0.04701972847448494,0.0327586513753861
simulation_data/rho_0.230__w_0.580__cov_2.40,0.23,0.58,2.4,224.0,0.2347453059204552,0.1563461824375939,211.33333333333334,0.16489065914169002,0.4246268505098578,204.22222222222223,0.13241709761284814,0.5815458986202466,sse,4053.7131115684883,4053.602274713242,0.08124876304577627,0.02958809219954312
simulation_data/rho_0.270__w_0.540__cov_1.40,0.27,0.54,1.4,232.88888888888889,0.187185120544117,0.3365252057901662,212.11111111111111,0.13915053327295077,0.40693498784864474,193.62962962962965,0.07603856840814766,0.5362993599855099,sse,4057.6192512217804,4057.480540274015,0.13048451771423078,0.008226430051648935
simulation_data/rho_0.230__w_0.660__cov_0.80,0.23,0.66,0.8,226.0,0.3171753052544404,0.46679160916828966,213.22222222222223,0.2756205467378961,0.4832691787453984,200.37037037037035,0.2658946713901016,0.6133748147932798,sse,4057.812944935361,4057.7810226267047,0.009790567417134558,0.022131741238793304
simulation_data/rho_0.210__w_0.980__cov_1.70,0.21,0.98,1.7,229.55555555555554,0.6661956439127116,0.37417853054256317,214.11111111111111,0.6095169654785088,0.6006079499659318,195.25925925925927,0.6171469220812535,0.6924626343395749,sse,4058.465414227329,4058.1853205945904,0.2516482556869979,0.02844537705104228
simulation_data/rho_0.230__w_0.680__cov_0.40,0.23,0.68,0.4,229.55555555555554,0.3415335106646267,0.534016153636546,210.44444444444446,0.3020978506609457,0.48628303327545325,200.0,0.2867924359497148,0.6211902507295739,sse,4059.844845249016,4059.7944508250957,0.003529439312752677,0.04686498460722128
simulation_data/rho_0.210__w_0.880__cov_2.00,0.21,0.88,2.0,225.11111111111111,0.5569492160882425,0.3257416545793248,215.66666666666666,0.533991491223525,0.580035847812114,198.14814814814815,0.5259478183039465,0.6778910057508152,sse,4060.780015116216,4060.6434848211616,0.11839782737796804,0.018132467676438613
simulation_data/rho_0.230__w_0.720__cov_1.90,0.23,0.72,1.9,227.11111111111111,0.40514684685185537,0.31107580897741616,212.0,0.34641215585363727,0.5116256165075975,200.8148148148148,0.3464238776119482,0.6361660006158536,sse,4063.981595371567,4063.976255055539,0.0020504292445765807,0.0032898867838959435
simulation_data/rho_0.230__w_0.580__cov_0.40,0.23,0.58,0.4,229.77777777777777,0.23237109470135714,0.5024638754297627,205.88888888888889,0.1637382762980103,0.45491105099471646,204.44444444444446,0.1367017592767528,0.5781439523880754,sse,4065.0483156690034,4064.933430022308,0.08086225640732314,0.034023390287300045
simulation_data/rho_0.210__w_0.780__cov_0.20,0.21,0.78,0.2,222.66666666666666,0.4564711698931847,0.6225397302926879,214.22222222222223,0.4187160498357405,0.5446921254981927,202.2962962962963,0.410940601970722,0.6579381344621358,sse,4065.9554016304437,4065.831223429919,0.023527095525261575,0.10065110499962532
simulation_data/rho_0.210__w_0.880__cov_0.80,0.21,0.88,0.8,231.55555555555554,0.5426628882006282,0.499342073687464,210.44444444444446,0.5395836635807318,0.5622479489701819,197.77777777777777,0.5388562810547162,0.6751589293066282,sse,4066.0006472102978,4065.8321040836317,0.12202648116007692,0.04651664550579783
simulation_data/rho_0.210__w_0.760__cov_0.80,0.21,0.76,0.8,225.77777777777777,0.44860804568546886,0.46655406225657337,212.11111111111111,0.407553850291376,0.5218733415690194,201.99999999999997,0.39518027534039946,0.6505536446036901,sse,4066.4015432252945,4066.356859188707,0.017628322663478205,0.027055713925027355
simulation_data/rho_0.210__w_0.680__cov_0.10,0.21,0.68,0.1,232.0,0.3502116184016073,0.6414997536758112,209.44444444444446,0.28860863771637824,0.5364136981010308,198.51851851851853,0.28580285138313083,0.6189694490635385,sse,4071.786681463301,4071.6754220940647,0.0035100474430988923,0.10774932179242853
simulation_data/rho_0.210__w_0.740__cov_1.70,0.21,0.74,1.7,223.11111111111111,0.4270445684363111,0.31175271122711457,215.44444444444446,0.39001967076788235,0.5300746149875781,200.51851851851853,0.37251458907089624,0.6424743859740707,sse,4072.6912442975013,4072.676102062617,0.009647033585409536,0.005495201299008714
simulation_data/rho_0.230__w_0.560__cov_0.50,0.23,0.56,0.5,223.77777777777777,0.20153912920729156,0.47998103648071777,211.11111111111111,0.14592851974591536,0.4570821760736011,204.88888888888889,0.10997645058923283,0.5711671854308915,sse,4073.6090100080887,4073.474929352964,0.10762740110309536,0.02645325402166016
simulation_data/rho_0.230__w_0.660__cov_1.80,0.23,0.66,1.8,229.55555555555554,0.33306334736511434,0.25269721304118276,209.77777777777777,0.2749017648080146,0.4721553036431189,200.96296296296296,0.2656724317918586,0.6156990559135135,sse,4074.88892481356,4074.876037607261,0.007748424720446382,0.005138781578987977
simulation_data/rho_0.210__w_0.860__cov_1.00,0.21,0.86,1.0,228.66666666666666,0.5382588362741215,0.44613555348526723,210.22222222222223,0.5241031394484054,0.5580593641186611,201.4074074074074,0.5181332012031051,0.6769428091310891,sse,4075.3424132780597,4075.2073664499694,0.1051931595575066,0.029853668532556873
simulation_data/rho_0.230__w_0.560__cov_2.30,0.23,0.56,2.3,227.77777777777777,0.20175187721969431,0.21234799357203182,209.66666666666666,0.15084112705010938,0.4120125858705212,202.88888888888889,0.10882315965225353,0.568271695778562,sse,4076.2926439646076,4076.1700165801785,0.10629706529560715,0.01633031913334787
simulation_data/rho_0.190__w_0.920__cov_0.70,0.19,0.92,0.7,223.55555555555554,0.5737569277128072,0.4813809840265722,213.44444444444446,0.5631823817299794,0.5717300318560422,202.59259259259258,0.5631413038734696,0.6919434907412391,sse,4076.3990277417415,4076.1989837126716,0.15484764228002826,0.04519638679008736
simulation_data/rho_0.210__w_0.760__cov_1.00,0.21,0.76,1.0,217.77777777777777,0.4420406396118088,0.44611261528296786,215.88888888888889,0.40570393697567547,0.5314669029704738,204.14814814814815,0.3946213279393984,0.6507169519300582,sse,4077.2894297026846,4077.2504629984214,0.016524453518950412,0.022442250744105333
simulation_data/rho_0.210__w_0.840__cov_1.60,0.21,0.84,1.6,224.22222222222223,0.5264387015733212,0.3598136250050971,214.11111111111111,0.4904594232119235,0.5617267130974665,201.25925925925924,0.4928323738538197,0.6719616964516789,sse,4078.6208298549336,4078.5259848388687,0.07957083704212412,0.015274179022717951
simulation_data/rho_0.200__w_1.000__cov_0.00,0.2,1.0,0.0,230.66666666666666,0.6221672615385351,0.7042323559286592,215.0,0.6350006486564388,0.5985750785692245,192.81481481481484,0.6367603163477864,0.6890558390127236,sse,4081.4689080294534,4081.039672747471,0.2571530671818132,0.17208221480077085
simulation_data/rho_0.230__w_0.640__cov_1.70,0.23,0.64,1.7,225.11111111111111,0.31387598830194985,0.25188302545024754,214.11111111111111,0.24982338882630298,0.4707582987857077,200.51851851851853,0.22193088388988647,0.6032684607071311,sse,4084.086363687561,4084.0623454488596,0.01921083812862908,0.0048074005729701035
simulation_data/rho_0.230__w_0.700__cov_0.80,0.23,0.7,0.8,226.88888888888889,0.3681542678655654,0.4560811796111052,210.22222222222223,0.3245253439131093,0.49106910753362026,203.25925925925924,0.3236628771852582,0.6309297640598425,sse,4084.3528857153606,4084.331779445868,0.0007624619413185008,0.02034380755137628
simulation_data/rho_0.190__w_0.980__cov_0.20,0.19,0.98,0.2,227.77777777777777,0.6394858103259007,0.6461871750053689,216.88888888888889,0.6053355040964905,0.5898647917337728,193.7037037037037,0.6119034852587639,0.6902645322333203,sse,4085.2419301859813,4084.8807548890863,0.23214862276642456,0.12902667412841498
simulation_data/rho_0.210__w_0.840__cov_1.50,0.21,0.84,1.5,227.33333333333334,0.5319361052621944,0.3090061945504141,213.77777777777777,0.491162130530701,0.5606524345856145,198.74074074074076,0.49240223282828044,0.6692447238785273,sse,4086.2661111085054,4086.1717743461068,0.08115686338760017,0.013179899011308236
simulation_data/rho_0.210__w_0.720__cov_2.20,0.21,0.72,2.2,222.0,0.40716729933583395,0.26526252182073684,216.0,0.3452589783841452,0.518659876019845,201.03703703703707,0.3441856723797681,0.6340306427182734,sse,4090.9892692860626,4090.9808377602576,0.001896114255363439,0.006535411549912927
simulation_data/rho_0.210__w_0.700__cov_1.50,0.21,0.7,1.5,227.33333333333334,0.3858589677138267,0.30719954289274987,211.11111111111111,0.32328862418474635,0.49802068366841606,202.0,0.3242687523269487,0.6295324646987203,sse,4092.3600497630086,4092.3577410229254,0.00023990211844085015,0.002068837965881757
simulation_data/rho_0.210__w_0.780__cov_2.20,0.21,0.78,2.2,229.11111111111111,0.46744846542310825,0.26757474785829555,211.77777777777777,0.4215771419001042,0.5345292074249707,199.4074074074074,0.40836607816418036,0.6545326784610612,sse,4092.6157248285167,4092.5805841886486,0.02510512079686148,0.010035519071071431
simulation_data/rho_0.210__w_0.700__cov_1.10,0.21,0.7,1.1,226.0,0.38448975919428396,0.39107860673007067,212.33333333333334,0.3233081135792644,0.49699552585089823,201.92592592592592,0.32827421785273697,0.6284766343917343,sse,4094.0090670099858,4094.0018140817674,0.00038834381327280135,0.006864584404823102
simulation_data/rho_0.230__w_0.800__cov_0.30,0.23,0.8,0.3,234.66666666666666,0.4826075735934548,0.5799225427837609,210.77777777777777,0.4506226543470594,0.5313574868331293,193.55555555555554,0.4493973611767648,0.6520700476732715,sse,4094.051699387371,4093.933451271322,0.04395286541318505,0.07429525063518218
simulation_data/rho_0.210__w_0.760__cov_1.60,0.21,0.76,1.6,222.88888888888889,0.4503238349981692,0.32306055150852786,211.11111111111111,0.4087615827305043,0.5246721754857894,205.85185185185185,0.395079851360685,0.6563132334176254,sse,4094.5099091126135,4094.4853815084407,0.01801445312215389,0.006513151051375381
simulation_data/rho_0.190__w_0.920__cov_0.30,0.19,0.92,0.3,229.77777777777777,0.5549967797350104,0.6097648903715628,211.22222222222223,0.5596395822830725,0.5647158353611503,199.4074074074074,0.5583807197021975,0.6868222612554143,sse,4097.754341114755,4097.50915561722,0.14430765063029224,0.1008778469051054
simulation_data/rho_0.230__w_0.540__cov_0.10,0.23,0.54,0.1,230.22222222222223,0.18428362906612475,0.6356995506471538,209.77777777777777,0.13450801029171433,0.5177446639006437,200.59259259259258,0.0729248670450684,0.5489659178483964,sse,4099.266172074269,4099.028109740592,0.13487525304900436,0.10318708062732482
simulation_data/rho_0.210__w_0.780__cov_2.00,0.21,0.78,2.0,225.77777777777777,0.4582925942269326,0.3085119258479756,208.66666666666666,0.4187426458472408,0.5276952203498789,205.99999999999997,0.4088645994596452,0.664128245498771,sse,4103.111804097938,4103.080441348031,0.023355574790019165,0.008007175116380175
simulation_data/rho_0.190__w_0.880__cov_1.60,0.19,0.88,1.6,225.77777777777777,0.5592074104770076,0.3301457210371377,212.11111111111111,0.5305722260544861,0.5714916334941792,202.51851851851853,0.5240263662831525,0.6862244579360519,sse,4104.185604970089,4104.050679738399,0.11688802824850217,0.018037203442688943
simulation_data/rho_0.250__w_0.520__cov_0.40,0.25,0.52,0.4,229.11111111111111,0.17278330338806092,0.5199685679480399,209.66666666666666,0.10608201115900452,0.4499324762304562,202.0,0.05117503754830435,0.5439462819769895,sse,4107.5337505249945,4107.3286404938235,0.16208472421803957,0.043025306953178355
simulation_data/rho_0.230__w_0.700__cov_0.70,0.23,0.7,0.7,233.11111111111111,0.3755030653086655,0.4578257787783914,207.66666666666666,0.32265386599973755,0.48044933596017025,199.7037037037037,0.32205602835538616,0.6243291363125121,sse,4107.819599348407,4107.7990205443,0.00041938325978217733,0.020159420845754963
simulation_data/rho_0.210__w_0.840__cov_0.10,0.21,0.84,0.1,226.44444444444446,0.4950460178290234,0.6623138275222842,215.77777777777777,0.4982775173580067,0.574873459537868,197.40740740740742,0.50195115923253,0.671383272922257,sse,4112.470414397708,4112.258916565778,0.0782251077498701,0.13327272417948444
simulation_data/rho_0.210__w_0.900__cov_1.60,0.21,0.9,1.6,224.0,0.566531988776457,0.3788821403286631,217.22222222222223,0.5425077917645243,0.5861120494112712,197.92592592592592,0.5523878171645921,0.6776296895021137,sse,4114.943780134155,4114.783522927733,0.13743174172079842,0.022825464701396028
simulation_data/rho_0.210__w_0.920__cov_0.80,0.21,0.92,0.8,226.44444444444446,0.5774352751123704,0.48728326852323117,211.88888888888889,0.5635802715344309,0.5712512562006479,202.2962962962963,0.5661514178341166,0.6899392212590739,sse,4114.97141830898,4114.766849532212,0.1579210074997415,0.04664776926848669
simulation_data/rho_0.210__w_0.800__cov_2.00,0.21,0.8,2.0,215.33333333333334,0.4856853719409918,0.3064611622330349,215.88888888888889,0.4485612274965231,0.5508676517047263,206.14814814814815,0.4491031166023507,0.6689486907267486,sse,4116.1814957002325,4116.1259225084195,0.0439139559000377,0.011659235912948858
simulation_data/rho_0.210__w_0.820__cov_0.00,0.21,0.82,0.0,226.44444444444446,0.46734250529930843,0.6906400515841784,214.33333333333334,0.4635871341320919,0.5756676380881633,199.40740740740742,0.4714371098449276,0.6661179602812733,sse,4116.58475824196,4116.380407821809,0.05153489037788013,0.15281552977336774
simulation_data/rho_0.210__w_0.800__cov_0.90,0.21,0.8,0.9,220.66666666666666,0.4872345131129209,0.46167302879043426,217.77777777777777,0.45447488433231037,0.548142866767682,200.22222222222226,0.4572549086116226,0.6571007976008114,sse,4118.763135672622,4118.685570860795,0.04806243691549128,0.029502374912105403
simulation_data/rho_0.210__w_0.900__cov_2.30,0.21,0.9,2.3,223.11111111111111,0.5742670900348625,0.29156320634601074,213.88888888888889,0.548223647538608,0.5797799550491259,203.03703703703707,0.5410628604086454,0.6890301135725602,sse,4119.160078179881,4119.001799915758,0.13737633737209126,0.020901926750904805
simulation_data/rho_0.230__w_0.580__cov_0.90,0.23,0.58,0.9,224.66666666666666,0.248666007472786,0.4328517901623485,215.33333333333334,0.167682608491109,0.43668711067231664,199.92592592592595,0.13892996611252906,0.5694476868130929,sse,4120.295405445891,4120.206601485352,0.07391458489018521,0.014889375649079224
simulation_data/rho_0.210__w_0.740__cov_0.70,0.21,0.74,0.7,227.55555555555554,0.41181199559650167,0.48935014442596764,208.77777777777777,0.39492529795090053,0.5086751545702017,204.59259259259258,0.36861068167176353,0.6495960595955477,sse,4122.356480053869,4122.314302129193,0.009029125547593234,0.033148799128547124
simulation_data/rho_0.210__w_0.820__cov_0.60,0.21,0.82,0.6,229.33333333333334,0.5267895779850139,0.5009426442275481,211.55555555555554,0.4751067233443854,0.5368207464899883,199.92592592592595,0.47257654316732967,0.6682296389142282,sse,4126.202021883283,4126.091963037379,0.06775720543510055,0.04230164046762141
